Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Day,Day name,Month,Month name,Year,Age Group
580,2023-12-06,CUST580,Female,31,Clothing,3,500,1500,6,Wednesday,12,December,2023,Middle
581,2023-11-21,CUST581,Female,48,Beauty,2,30,60,21,Tuesday,11,November,2023,Senior
582,2023-11-14,CUST582,Male,35,Clothing,3,300,900,14,Tuesday,11,November,2023,Middle
583,2023-06-21,CUST583,Female,24,Electronics,4,25,100,21,Wednesday,6,June,2023,Young
584,2023-02-17,CUST584,Female,27,Beauty,4,50,200,17,Friday,2,February,2023,Young
585,2023-05-01,CUST585,Female,24,Clothing,1,25,25,1,Monday,5,May,2023,Young
586,2023-12-11,CUST586,Male,50,Electronics,1,50,50,11,Monday,12,December,2023,Senior
587,2023-06-08,CUST587,Female,40,Beauty,4,300,1200,8,Thursday,6,June,2023,Middle
588,2023-04-26,CUST588,Male,38,Electronics,2,30,60,26,Wednesday,4,April,2023,Middle
589,2023-04-12,CUST589,Female,36,Beauty,2,500,1000,12,Wednesday,4,April,2023,Middle
590,2023-03-17,CUST590,Male,36,Clothing,3,300,900,17,Friday,3,March,2023,Middle
591,2023-01-13,CUST591,Male,53,Electronics,4,25,100,13,Friday,1,January,2023,Senior
592,2023-01-24,CUST592,Female,46,Beauty,4,500,2000,24,Tuesday,1,January,2023,Senior
593,2023-05-06,CUST593,Male,35,Electronics,2,30,60,6,Saturday,5,May,2023,Middle
594,2023-09-01,CUST594,Female,19,Electronics,2,300,600,1,Friday,9,September,2023,Young
595,2023-11-09,CUST595,Female,18,Clothing,4,500,2000,9,Thursday,11,November,2023,Young
596,2023-02-07,CUST596,Female,64,Electronics,1,300,300,7,Tuesday,2,February,2023,Senior
597,2023-08-22,CUST597,Male,22,Beauty,4,300,1200,22,Tuesday,8,August,2023,Young
598,2023-08-01,CUST598,Male,37,Beauty,4,30,120,1,Tuesday,8,August,2023,Middle
599,2023-11-19,CUST599,Female,28,Beauty,2,50,100,19,Sunday,11,November,2023,Young
600,2023-10-22,CUST600,Female,59,Beauty,2,500,1000,22,Sunday,10,October,2023,Senior
601,2023-04-10,CUST601,Male,19,Clothing,1,30,30,10,Monday,4,April,2023,Young
602,2023-12-23,CUST602,Female,20,Electronics,1,300,300,23,Saturday,12,December,2023,Young
603,2023-07-16,CUST603,Female,40,Clothing,3,30,90,16,Sunday,7,July,2023,Middle
604,2023-09-11,CUST604,Female,29,Electronics,4,50,200,11,Monday,9,September,2023,Young
605,2023-07-24,CUST605,Male,37,Electronics,2,500,1000,24,Monday,7,July,2023,Middle
606,2023-05-05,CUST606,Male,22,Electronics,1,50,50,5,Friday,5,May,2023,Young
607,2023-03-17,CUST607,Male,54,Clothing,3,25,75,17,Friday,3,March,2023,Senior
608,2023-12-02,CUST608,Female,55,Electronics,3,500,1500,2,Saturday,12,December,2023,Senior
609,2023-12-19,CUST609,Female,47,Clothing,2,50,100,19,Tuesday,12,December,2023,Senior
610,2023-01-03,CUST610,Female,26,Beauty,2,300,600,3,Tuesday,1,January,2023,Young
611,2023-02-24,CUST611,Male,51,Beauty,3,500,1500,24,Friday,2,February,2023,Senior
612,2023-08-06,CUST612,Female,61,Electronics,1,500,500,6,Sunday,8,August,2023,Senior
613,2023-04-23,CUST613,Female,52,Clothing,3,30,90,23,Sunday,4,April,2023,Senior
614,2023-04-01,CUST614,Female,39,Beauty,4,300,1200,1,Saturday,4,April,2023,Middle
615,2023-12-23,CUST615,Female,61,Clothing,4,25,100,23,Saturday,12,December,2023,Senior
616,2023-09-23,CUST616,Male,41,Clothing,2,50,100,23,Saturday,9,September,2023,Middle
617,2023-08-26,CUST617,Male,34,Electronics,1,30,30,26,Saturday,8,August,2023,Middle
618,2023-01-26,CUST618,Female,27,Beauty,1,50,50,26,Thursday,1,January,2023,Young
619,2023-10-13,CUST619,Male,47,Electronics,4,25,100,13,Friday,10,October,2023,Senior
620,2023-05-08,CUST620,Male,63,Electronics,3,25,75,8,Monday,5,May,2023,Senior
621,2023-03-04,CUST621,Female,40,Beauty,2,500,1000,4,Saturday,3,March,2023,Middle
622,2023-08-22,CUST622,Female,49,Beauty,3,25,75,22,Tuesday,8,August,2023,Senior
623,2023-03-10,CUST623,Male,34,Clothing,3,50,150,10,Friday,3,March,2023,Middle
624,2023-08-26,CUST624,Female,34,Beauty,3,300,900,26,Saturday,8,August,2023,Middle
625,2023-12-08,CUST625,Male,31,Clothing,1,300,300,8,Friday,12,December,2023,Middle
626,2023-09-29,CUST626,Female,26,Clothing,4,500,2000,29,Friday,9,September,2023,Young
627,2023-10-14,CUST627,Male,57,Clothing,1,50,50,14,Saturday,10,October,2023,Senior
628,2023-11-01,CUST628,Female,19,Beauty,4,50,200,1,Wednesday,11,November,2023,Young
629,2023-06-12,CUST629,Male,62,Electronics,2,25,50,12,Monday,6,June,2023,Senior
630,2023-08-15,CUST630,Male,42,Clothing,2,50,100,15,Tuesday,8,August,2023,Middle
631,2023-11-10,CUST631,Male,56,Electronics,3,30,90,10,Friday,11,November,2023,Senior
632,2023-09-16,CUST632,Female,26,Electronics,4,25,100,16,Saturday,9,September,2023,Young
633,2023-08-07,CUST633,Male,39,Beauty,4,30,120,7,Monday,8,August,2023,Middle
634,2023-10-08,CUST634,Male,60,Electronics,4,500,2000,8,Sunday,10,October,2023,Senior
635,2023-08-17,CUST635,Female,63,Electronics,3,300,900,17,Thursday,8,August,2023,Senior
636,2023-03-23,CUST636,Female,21,Beauty,3,500,1500,23,Thursday,3,March,2023,Young
637,2023-09-01,CUST637,Male,43,Clothing,2,300,600,1,Friday,9,September,2023,Middle
638,2023-08-19,CUST638,Male,46,Electronics,1,500,500,19,Saturday,8,August,2023,Senior
639,2023-05-13,CUST639,Female,62,Beauty,4,50,200,13,Saturday,5,May,2023,Senior
640,2023-05-07,CUST640,Female,51,Electronics,4,30,120,7,Sunday,5,May,2023,Senior
641,2023-11-23,CUST641,Female,40,Electronics,1,300,300,23,Thursday,11,November,2023,Middle
642,2023-05-22,CUST642,Female,54,Clothing,4,25,100,22,Monday,5,May,2023,Senior
643,2023-09-24,CUST643,Female,28,Electronics,3,30,90,24,Sunday,9,September,2023,Young
644,2023-09-06,CUST644,Male,23,Beauty,3,25,75,6,Wednesday,9,September,2023,Young
645,2023-11-17,CUST645,Female,35,Electronics,4,30,120,17,Friday,11,November,2023,Middle
646,2023-05-03,CUST646,Male,38,Clothing,3,30,90,3,Wednesday,5,May,2023,Middle
647,2023-05-21,CUST647,Male,59,Clothing,3,500,1500,21,Sunday,5,May,2023,Senior
648,2023-08-14,CUST648,Male,53,Beauty,4,300,1200,14,Monday,8,August,2023,Senior
649,2023-02-09,CUST649,Female,58,Clothing,2,300,600,9,Thursday,2,February,2023,Senior
650,2024-01-01,CUST650,Male,55,Electronics,1,30,30,1,Monday,1,January,2024,Senior
651,2023-05-27,CUST651,Male,51,Clothing,3,50,150,27,Saturday,5,May,2023,Senior
652,2023-05-01,CUST652,Female,34,Beauty,2,50,100,1,Monday,5,May,2023,Middle
653,2023-05-20,CUST653,Male,54,Clothing,3,25,75,20,Saturday,5,May,2023,Senior
654,2023-06-21,CUST654,Male,42,Clothing,3,25,75,21,Wednesday,6,June,2023,Middle
655,2023-06-13,CUST655,Female,55,Clothing,1,500,500,13,Tuesday,6,June,2023,Senior
656,2023-10-04,CUST656,Male,29,Beauty,3,30,90,4,Wednesday,10,October,2023,Young
657,2023-02-11,CUST657,Male,40,Clothing,1,25,25,11,Saturday,2,February,2023,Middle
658,2023-03-12,CUST658,Male,59,Clothing,1,25,25,12,Sunday,3,March,2023,Senior
659,2023-03-19,CUST659,Female,39,Electronics,1,30,30,19,Sunday,3,March,2023,Middle
660,2023-04-29,CUST660,Female,38,Beauty,2,500,1000,29,Saturday,4,April,2023,Middle
661,2023-07-16,CUST661,Female,44,Clothing,4,25,100,16,Sunday,7,July,2023,Middle
662,2023-12-22,CUST662,Male,48,Beauty,2,500,1000,22,Friday,12,December,2023,Senior
663,2023-03-20,CUST663,Male,23,Clothing,4,300,1200,20,Monday,3,March,2023,Young
664,2023-12-28,CUST664,Female,44,Clothing,4,500,2000,28,Thursday,12,December,2023,Middle
665,2023-04-20,CUST665,Male,57,Clothing,1,50,50,20,Thursday,4,April,2023,Senior
666,2023-02-02,CUST666,Male,51,Electronics,3,50,150,2,Thursday,2,February,2023,Senior
667,2023-08-01,CUST667,Female,29,Electronics,1,500,500,1,Tuesday,8,August,2023,Young
668,2023-07-28,CUST668,Female,62,Electronics,3,50,150,28,Friday,7,July,2023,Senior
669,2023-06-19,CUST669,Male,24,Beauty,4,300,1200,19,Monday,6,June,2023,Young
670,2023-10-05,CUST670,Male,27,Beauty,1,30,30,5,Thursday,10,October,2023,Young
671,2023-08-27,CUST671,Male,62,Electronics,3,50,150,27,Sunday,8,August,2023,Senior
672,2023-08-01,CUST672,Female,34,Beauty,2,50,100,1,Tuesday,8,August,2023,Middle
673,2023-02-01,CUST673,Female,43,Clothing,3,500,1500,1,Wednesday,2,February,2023,Middle
674,2023-04-16,CUST674,Female,38,Clothing,1,300,300,16,Sunday,4,April,2023,Middle
675,2023-08-04,CUST675,Female,45,Clothing,2,30,60,4,Friday,8,August,2023,Middle
676,2023-07-19,CUST676,Male,63,Electronics,3,500,1500,19,Wednesday,7,July,2023,Senior
677,2023-10-27,CUST677,Female,19,Beauty,3,500,1500,27,Friday,10,October,2023,Young
678,2023-12-23,CUST678,Female,60,Electronics,3,300,900,23,Saturday,12,December,2023,Senior
679,2023-01-11,CUST679,Female,18,Beauty,3,30,90,11,Wednesday,1,January,2023,Young
680,2023-10-22,CUST680,Female,53,Clothing,3,300,900,22,Sunday,10,October,2023,Senior
681,2023-07-14,CUST681,Female,43,Electronics,2,30,60,14,Friday,7,July,2023,Middle
682,2023-09-02,CUST682,Male,46,Beauty,4,300,1200,2,Saturday,9,September,2023,Senior
683,2023-01-04,CUST683,Male,38,Beauty,2,500,1000,4,Wednesday,1,January,2023,Middle
684,2023-06-30,CUST684,Female,28,Clothing,2,500,1000,30,Friday,6,June,2023,Young
685,2023-06-02,CUST685,Male,57,Electronics,2,25,50,2,Friday,6,June,2023,Senior
686,2023-07-19,CUST686,Female,28,Electronics,4,50,200,19,Wednesday,7,July,2023,Young
687,2023-08-03,CUST687,Female,53,Electronics,1,300,300,3,Thursday,8,August,2023,Senior
688,2023-10-03,CUST688,Male,56,Clothing,4,25,100,3,Tuesday,10,October,2023,Senior
689,2023-10-07,CUST689,Male,57,Electronics,2,50,100,7,Saturday,10,October,2023,Senior
690,2023-11-05,CUST690,Female,52,Clothing,3,300,900,5,Sunday,11,November,2023,Senior
691,2023-04-23,CUST691,Female,51,Clothing,3,30,90,23,Sunday,4,April,2023,Senior
692,2023-09-07,CUST692,Female,64,Clothing,2,50,100,7,Thursday,9,September,2023,Senior
693,2023-04-23,CUST693,Male,41,Beauty,3,500,1500,23,Sunday,4,April,2023,Middle
694,2023-05-20,CUST694,Female,39,Electronics,2,25,50,20,Saturday,5,May,2023,Middle
695,2023-08-12,CUST695,Female,22,Electronics,3,50,150,12,Saturday,8,August,2023,Young
696,2023-09-06,CUST696,Female,50,Clothing,4,50,200,6,Wednesday,9,September,2023,Senior
697,2023-01-15,CUST697,Male,53,Clothing,1,500,500,15,Sunday,1,January,2023,Senior
698,2023-07-19,CUST698,Female,64,Electronics,1,300,300,19,Wednesday,7,July,2023,Senior
699,2023-06-22,CUST699,Female,37,Clothing,4,30,120,22,Thursday,6,June,2023,Middle
700,2023-12-09,CUST700,Male,36,Electronics,4,500,2000,9,Saturday,12,December,2023,Middle
701,2023-12-14,CUST701,Female,52,Beauty,2,30,60,14,Thursday,12,December,2023,Senior
702,2023-07-27,CUST702,Female,60,Clothing,2,300,600,27,Thursday,7,July,2023,Senior
703,2023-03-26,CUST703,Male,34,Electronics,2,50,100,26,Sunday,3,March,2023,Middle
704,2023-08-28,CUST704,Female,62,Clothing,3,30,90,28,Monday,8,August,2023,Senior
705,2023-03-07,CUST705,Male,60,Electronics,2,25,50,7,Tuesday,3,March,2023,Senior
706,2023-11-15,CUST706,Male,51,Electronics,4,25,100,15,Wednesday,11,November,2023,Senior
707,2023-10-01,CUST707,Female,26,Clothing,1,500,500,1,Sunday,10,October,2023,Young
708,2023-01-14,CUST708,Female,43,Beauty,3,300,900,14,Saturday,1,January,2023,Middle
709,2023-07-21,CUST709,Female,19,Electronics,2,500,1000,21,Friday,7,July,2023,Young
710,2023-10-31,CUST710,Female,26,Electronics,3,500,1500,31,Tuesday,10,October,2023,Young
711,2023-10-16,CUST711,Male,26,Electronics,3,500,1500,16,Monday,10,October,2023,Young
712,2023-12-06,CUST712,Female,57,Beauty,2,25,50,6,Wednesday,12,December,2023,Senior
713,2023-01-14,CUST713,Male,34,Beauty,3,25,75,14,Saturday,1,January,2023,Middle
714,2023-02-12,CUST714,Female,18,Clothing,1,500,500,12,Sunday,2,February,2023,Young
715,2023-11-26,CUST715,Female,42,Beauty,4,25,100,26,Sunday,11,November,2023,Middle
716,2023-08-08,CUST716,Female,60,Clothing,4,300,1200,8,Tuesday,8,August,2023,Senior
717,2023-03-11,CUST717,Male,57,Clothing,1,500,500,11,Saturday,3,March,2023,Senior
718,2023-08-25,CUST718,Female,59,Beauty,3,25,75,25,Friday,8,August,2023,Senior
719,2023-04-04,CUST719,Female,42,Clothing,2,30,60,4,Tuesday,4,April,2023,Middle
720,2023-01-26,CUST720,Female,56,Beauty,3,500,1500,26,Thursday,1,January,2023,Senior
721,2023-05-14,CUST721,Female,52,Clothing,1,500,500,14,Sunday,5,May,2023,Senior
722,2023-07-14,CUST722,Male,20,Beauty,3,300,900,14,Friday,7,July,2023,Young
723,2023-06-17,CUST723,Female,54,Beauty,4,50,200,17,Saturday,6,June,2023,Senior
724,2023-04-19,CUST724,Male,61,Clothing,3,50,150,19,Wednesday,4,April,2023,Senior
725,2023-08-21,CUST725,Male,61,Electronics,1,300,300,21,Monday,8,August,2023,Senior
726,2023-06-17,CUST726,Male,47,Clothing,4,300,1200,17,Saturday,6,June,2023,Senior
727,2023-06-22,CUST727,Male,55,Beauty,3,300,900,22,Thursday,6,June,2023,Senior
728,2023-07-14,CUST728,Male,51,Electronics,3,50,150,14,Friday,7,July,2023,Senior
729,2023-05-23,CUST729,Male,29,Clothing,4,300,1200,23,Tuesday,5,May,2023,Young
730,2023-08-04,CUST730,Female,36,Clothing,2,25,50,4,Friday,8,August,2023,Middle
731,2023-05-10,CUST731,Male,54,Clothing,4,500,2000,10,Wednesday,5,May,2023,Senior
732,2023-02-11,CUST732,Male,61,Electronics,2,500,1000,11,Saturday,2,February,2023,Senior
733,2023-08-29,CUST733,Male,34,Beauty,1,30,30,29,Tuesday,8,August,2023,Middle
734,2023-01-10,CUST734,Female,27,Clothing,1,30,30,10,Tuesday,1,January,2023,Young
735,2023-10-04,CUST735,Female,64,Clothing,4,500,2000,4,Wednesday,10,October,2023,Senior
736,2023-01-27,CUST736,Male,29,Clothing,4,25,100,27,Friday,1,January,2023,Young
737,2023-06-29,CUST737,Female,33,Clothing,1,50,50,29,Thursday,6,June,2023,Middle
738,2023-04-25,CUST738,Male,41,Clothing,2,50,100,25,Tuesday,4,April,2023,Middle
739,2023-11-29,CUST739,Male,36,Beauty,1,25,25,29,Wednesday,11,November,2023,Middle
740,2023-02-05,CUST740,Female,25,Beauty,4,50,200,5,Sunday,2,February,2023,Young
741,2023-11-30,CUST741,Male,48,Clothing,1,300,300,30,Thursday,11,November,2023,Senior
742,2023-01-21,CUST742,Female,38,Electronics,4,500,2000,21,Saturday,1,January,2023,Middle
743,2023-01-16,CUST743,Female,34,Beauty,4,500,2000,16,Monday,1,January,2023,Middle
744,2023-05-07,CUST744,Male,40,Electronics,1,25,25,7,Sunday,5,May,2023,Middle
745,2023-04-13,CUST745,Male,54,Beauty,2,50,100,13,Thursday,4,April,2023,Senior
746,2023-01-11,CUST746,Female,33,Clothing,3,30,90,11,Wednesday,1,January,2023,Middle
747,2023-11-15,CUST747,Male,23,Beauty,1,30,30,15,Wednesday,11,November,2023,Young
748,2023-03-20,CUST748,Male,25,Clothing,3,50,150,20,Monday,3,March,2023,Young
749,2023-05-03,CUST749,Male,42,Beauty,1,30,30,3,Wednesday,5,May,2023,Middle
750,2023-03-06,CUST750,Female,35,Clothing,3,25,75,6,Monday,3,March,2023,Middle
751,2023-08-31,CUST751,Female,42,Clothing,2,25,50,31,Thursday,8,August,2023,Middle
752,2023-12-09,CUST752,Male,29,Clothing,2,50,100,9,Saturday,12,December,2023,Young
753,2023-02-28,CUST753,Female,32,Clothing,1,30,30,28,Tuesday,2,February,2023,Middle
754,2023-10-16,CUST754,Female,43,Electronics,4,25,100,16,Monday,10,October,2023,Middle
755,2023-04-22,CUST755,Female,58,Clothing,3,25,75,22,Saturday,4,April,2023,Senior
756,2023-08-27,CUST756,Female,62,Electronics,4,300,1200,27,Sunday,8,August,2023,Senior
757,2023-12-25,CUST757,Female,43,Electronics,4,300,1200,25,Monday,12,December,2023,Middle
758,2023-05-12,CUST758,Male,64,Clothing,4,25,100,12,Friday,5,May,2023,Senior
759,2023-07-08,CUST759,Male,49,Electronics,2,50,100,8,Saturday,7,July,2023,Senior
760,2023-03-27,CUST760,Male,27,Beauty,1,500,500,27,Monday,3,March,2023,Young
761,2023-11-07,CUST761,Female,33,Clothing,1,500,500,7,Tuesday,11,November,2023,Middle
762,2023-11-07,CUST762,Female,24,Electronics,2,25,50,7,Tuesday,11,November,2023,Young
763,2023-02-28,CUST763,Male,34,Clothing,2,25,50,28,Tuesday,2,February,2023,Middle
764,2023-03-25,CUST764,Female,40,Clothing,1,25,25,25,Saturday,3,March,2023,Middle
765,2023-06-09,CUST765,Male,43,Clothing,4,50,200,9,Friday,6,June,2023,Middle
766,2023-02-25,CUST766,Male,38,Electronics,3,300,900,25,Saturday,2,February,2023,Middle
767,2023-10-24,CUST767,Male,39,Beauty,3,25,75,24,Tuesday,10,October,2023,Middle
768,2023-01-14,CUST768,Female,24,Beauty,3,25,75,14,Saturday,1,January,2023,Young
769,2023-06-09,CUST769,Female,31,Electronics,4,30,120,9,Friday,6,June,2023,Middle
770,2023-10-22,CUST770,Male,32,Clothing,1,50,50,22,Sunday,10,October,2023,Middle
771,2023-12-13,CUST771,Male,24,Electronics,2,25,50,13,Wednesday,12,December,2023,Young
772,2023-07-12,CUST772,Male,26,Electronics,1,30,30,12,Wednesday,7,July,2023,Young
773,2023-07-23,CUST773,Male,25,Electronics,4,500,2000,23,Sunday,7,July,2023,Young
774,2023-04-12,CUST774,Female,40,Clothing,2,25,50,12,Wednesday,4,April,2023,Middle
775,2023-02-08,CUST775,Female,46,Electronics,4,25,100,8,Wednesday,2,February,2023,Senior
776,2023-10-31,CUST776,Male,35,Clothing,3,30,90,31,Tuesday,10,October,2023,Middle
777,2023-12-20,CUST777,Male,48,Electronics,3,50,150,20,Wednesday,12,December,2023,Senior
778,2023-11-18,CUST778,Female,47,Beauty,4,25,100,18,Saturday,11,November,2023,Senior
779,2023-05-05,CUST779,Female,56,Electronics,2,500,1000,5,Friday,5,May,2023,Senior
780,2023-02-22,CUST780,Male,52,Electronics,2,25,50,22,Wednesday,2,February,2023,Senior
781,2023-12-23,CUST781,Male,35,Beauty,1,500,500,23,Saturday,12,December,2023,Middle
782,2023-06-04,CUST782,Male,59,Clothing,3,300,900,4,Sunday,6,June,2023,Senior
783,2023-12-17,CUST783,Female,56,Clothing,1,300,300,17,Sunday,12,December,2023,Senior
784,2023-11-04,CUST784,Female,34,Electronics,1,500,500,4,Saturday,11,November,2023,Middle
785,2023-03-03,CUST785,Female,31,Beauty,4,50,200,3,Friday,3,March,2023,Middle
786,2023-10-17,CUST786,Male,48,Clothing,4,25,100,17,Tuesday,10,October,2023,Senior
787,2023-01-22,CUST787,Male,41,Electronics,1,25,25,22,Sunday,1,January,2023,Middle
788,2023-06-27,CUST788,Female,52,Beauty,3,300,900,27,Tuesday,6,June,2023,Senior
789,2023-09-30,CUST789,Female,61,Clothing,4,500,2000,30,Saturday,9,September,2023,Senior
790,2023-08-08,CUST790,Male,62,Clothing,1,25,25,8,Tuesday,8,August,2023,Senior
791,2023-12-05,CUST791,Female,51,Beauty,1,25,25,5,Tuesday,12,December,2023,Senior
792,2023-07-09,CUST792,Female,20,Beauty,1,50,50,9,Sunday,7,July,2023,Young
793,2023-02-05,CUST793,Male,54,Beauty,1,30,30,5,Sunday,2,February,2023,Senior
794,2023-09-17,CUST794,Female,60,Beauty,1,300,300,17,Sunday,9,September,2023,Senior
795,2023-11-28,CUST795,Male,57,Electronics,1,300,300,28,Tuesday,11,November,2023,Senior
796,2023-06-24,CUST796,Male,43,Beauty,4,30,120,24,Saturday,6,June,2023,Middle
797,2023-01-07,CUST797,Male,40,Clothing,3,25,75,7,Saturday,1,January,2023,Middle
798,2023-08-04,CUST798,Male,61,Clothing,1,50,50,4,Friday,8,August,2023,Senior
799,2023-09-08,CUST799,Male,56,Electronics,2,50,100,8,Friday,9,September,2023,Senior
800,2023-02-24,CUST800,Male,32,Clothing,4,300,1200,24,Friday,2,February,2023,Middle
801,2023-08-10,CUST801,Male,21,Clothing,4,50,200,10,Thursday,8,August,2023,Young
802,2023-07-05,CUST802,Female,46,Beauty,1,30,30,5,Wednesday,7,July,2023,Senior
803,2023-11-22,CUST803,Male,39,Clothing,4,25,100,22,Wednesday,11,November,2023,Middle
804,2023-08-24,CUST804,Male,42,Electronics,1,30,30,24,Thursday,8,August,2023,Middle
805,2023-12-29,CUST805,Female,30,Beauty,3,500,1500,29,Friday,12,December,2023,Young
806,2023-03-20,CUST806,Female,35,Beauty,3,300,900,20,Monday,3,March,2023,Middle
807,2023-08-11,CUST807,Female,50,Electronics,4,50,200,11,Friday,8,August,2023,Senior
808,2023-04-01,CUST808,Male,33,Beauty,4,500,2000,1,Saturday,4,April,2023,Middle
809,2023-09-25,CUST809,Female,62,Beauty,2,50,100,25,Monday,9,September,2023,Senior
810,2023-11-30,CUST810,Male,59,Electronics,4,25,100,30,Thursday,11,November,2023,Senior
811,2023-05-19,CUST811,Male,61,Beauty,2,25,50,19,Friday,5,May,2023,Senior
812,2023-11-12,CUST812,Male,19,Electronics,3,25,75,12,Sunday,11,November,2023,Young
813,2023-10-03,CUST813,Male,52,Electronics,3,50,150,3,Tuesday,10,October,2023,Senior
814,2023-09-05,CUST814,Female,59,Clothing,1,500,500,5,Tuesday,9,September,2023,Senior
815,2023-08-27,CUST815,Female,51,Clothing,3,25,75,27,Sunday,8,August,2023,Senior
816,2023-08-12,CUST816,Male,47,Beauty,2,500,1000,12,Saturday,8,August,2023,Senior
817,2023-10-31,CUST817,Male,30,Beauty,4,50,200,31,Tuesday,10,October,2023,Young
818,2023-05-18,CUST818,Male,30,Electronics,1,500,500,18,Thursday,5,May,2023,Young
819,2023-06-15,CUST819,Female,35,Beauty,2,50,100,15,Thursday,6,June,2023,Middle
820,2023-05-06,CUST820,Male,49,Electronics,4,50,200,6,Saturday,5,May,2023,Senior
821,2023-02-14,CUST821,Male,49,Electronics,1,300,300,14,Tuesday,2,February,2023,Senior
822,2023-05-23,CUST822,Female,52,Beauty,3,50,150,23,Tuesday,5,May,2023,Senior
823,2023-08-19,CUST823,Female,56,Electronics,2,50,100,19,Saturday,8,August,2023,Senior
824,2023-05-05,CUST824,Male,63,Clothing,4,30,120,5,Friday,5,May,2023,Senior
825,2023-08-26,CUST825,Female,46,Beauty,1,25,25,26,Saturday,8,August,2023,Senior
826,2023-10-19,CUST826,Female,46,Clothing,1,300,300,19,Thursday,10,October,2023,Senior
827,2023-11-09,CUST827,Male,61,Beauty,3,300,900,9,Thursday,11,November,2023,Senior
828,2023-12-09,CUST828,Female,33,Electronics,4,300,1200,9,Saturday,12,December,2023,Middle
829,2023-07-14,CUST829,Male,61,Beauty,3,30,90,14,Friday,7,July,2023,Senior
830,2023-06-22,CUST830,Female,64,Clothing,3,50,150,22,Thursday,6,June,2023,Senior
831,2023-01-15,CUST831,Male,27,Electronics,4,25,100,15,Sunday,1,January,2023,Young
832,2023-09-11,CUST832,Male,47,Beauty,4,500,2000,11,Monday,9,September,2023,Senior
833,2023-06-16,CUST833,Male,42,Beauty,4,50,200,16,Friday,6,June,2023,Middle
834,2023-04-04,CUST834,Female,56,Beauty,2,30,60,4,Tuesday,4,April,2023,Senior
835,2023-09-07,CUST835,Male,37,Clothing,4,50,200,7,Thursday,9,September,2023,Middle
836,2023-04-19,CUST836,Female,22,Clothing,1,50,50,19,Wednesday,4,April,2023,Young
837,2023-07-01,CUST837,Male,18,Beauty,3,30,90,1,Saturday,7,July,2023,Young
838,2023-05-13,CUST838,Male,47,Electronics,2,300,600,13,Saturday,5,May,2023,Senior
839,2023-06-24,CUST839,Female,20,Electronics,4,300,1200,24,Saturday,6,June,2023,Young
840,2023-05-24,CUST840,Male,62,Clothing,2,25,50,24,Wednesday,5,May,2023,Senior
841,2023-11-02,CUST841,Male,31,Electronics,4,25,100,2,Thursday,11,November,2023,Middle
842,2023-12-26,CUST842,Female,47,Clothing,2,300,600,26,Tuesday,12,December,2023,Senior
843,2023-05-22,CUST843,Male,21,Beauty,3,500,1500,22,Monday,5,May,2023,Young
844,2023-10-12,CUST844,Male,35,Clothing,3,50,150,12,Thursday,10,October,2023,Middle
845,2023-01-06,CUST845,Male,54,Clothing,1,500,500,6,Friday,1,January,2023,Senior
846,2023-09-22,CUST846,Male,42,Beauty,1,50,50,22,Friday,9,September,2023,Middle
847,2023-04-08,CUST847,Female,18,Electronics,4,300,1200,8,Saturday,4,April,2023,Young
848,2023-02-13,CUST848,Female,63,Clothing,3,25,75,13,Monday,2,February,2023,Senior
849,2023-05-04,CUST849,Male,32,Clothing,2,25,50,4,Thursday,5,May,2023,Middle
850,2023-07-28,CUST850,Female,26,Beauty,2,500,1000,28,Friday,7,July,2023,Young
851,2023-09-08,CUST851,Male,32,Electronics,2,25,50,8,Friday,9,September,2023,Middle
852,2023-10-12,CUST852,Female,41,Clothing,1,300,300,12,Thursday,10,October,2023,Middle
853,2023-05-04,CUST853,Male,21,Beauty,2,500,1000,4,Thursday,5,May,2023,Young
854,2023-12-20,CUST854,Male,29,Clothing,1,50,50,20,Wednesday,12,December,2023,Young
855,2023-09-01,CUST855,Male,54,Beauty,1,25,25,1,Friday,9,September,2023,Senior
856,2023-11-27,CUST856,Male,54,Electronics,4,30,120,27,Monday,11,November,2023,Senior
857,2023-12-31,CUST857,Male,60,Electronics,2,25,50,31,Sunday,12,December,2023,Senior
858,2023-09-09,CUST858,Male,23,Electronics,2,50,100,9,Saturday,9,September,2023,Young
859,2023-08-18,CUST859,Female,56,Electronics,3,500,1500,18,Friday,8,August,2023,Senior
860,2023-01-09,CUST860,Male,63,Clothing,4,50,200,9,Monday,1,January,2023,Senior
861,2023-02-17,CUST861,Female,41,Clothing,3,30,90,17,Friday,2,February,2023,Middle
862,2023-05-31,CUST862,Male,28,Electronics,4,300,1200,31,Wednesday,5,May,2023,Young
863,2023-04-24,CUST863,Female,30,Electronics,2,25,50,24,Monday,4,April,2023,Young
864,2023-07-27,CUST864,Female,51,Electronics,1,500,500,27,Thursday,7,July,2023,Senior
865,2023-12-21,CUST865,Female,42,Clothing,1,300,300,21,Thursday,12,December,2023,Middle
866,2023-05-05,CUST866,Male,24,Electronics,1,50,50,5,Friday,5,May,2023,Young
867,2023-06-06,CUST867,Male,21,Electronics,1,500,500,6,Tuesday,6,June,2023,Young
868,2023-12-06,CUST868,Female,25,Electronics,1,300,300,6,Wednesday,12,December,2023,Young
869,2023-10-25,CUST869,Male,37,Beauty,3,500,1500,25,Wednesday,10,October,2023,Middle
